Market,Year,Dome,NumTeams,Attendance,Valuation,Households,Households Margin of Error,"Households Less Than $10,000","Households Less Than $10,000 Margin of Error","Households $10,000 to $14,999","Households $10,000 to $14,999 Margin of Error","Households $15,000 to $24,999","Households $15,000 to $24,999 Margin of Error","Households $25,000 to $34,999","Households $25,000 to $34,999 Margin of Error","Households $35,000 to $49,999","Households $35,000 to $49,999 Margin of Error","Households $50,000 to $74,999","Households $50,000 to $74,999 Margin of Error","Households $75,000 to $99,999","Households $75,000 to $99,999 Margin of Error","Households $100,000 to $149,999","Households $100,000 to $149,999 Margin of Error","Households $150,000 to $199,999","Households $150,000 to $199,999 Margin of Error","Households $200,000 or More","Households $200,000 or More Margin of Error",Households Median Income (Dollars),Households Median Income (Dollars) Margin of Error,Households Mean Income (Dollars),Households Mean Income (Dollars) Margin of Error,Households Household Income in the Past 12 Months,Families,Families Margin of Error,"Families Less Than $10,000","Families Less Than $10,000 Margin of Error","Families $10,000 to $14,999","Families $10,000 to $14,999 Margin of Error","Families $15,000 to $24,999","Families $15,000 to $24,999 Margin of Error","Families $25,000 to $34,999","Families $25,000 to $34,999 Margin of Error","Families $35,000 to $49,999","Families $35,000 to $49,999 Margin of Error","Families $50,000 to $74,999","Families $50,000 to $74,999 Margin of Error","Families $75,000 to $99,999","Families $75,000 to $99,999 Margin of Error","Families $100,000 to $149,999","Families $100,000 to $149,999 Margin of Error","Families $150,000 to $199,999","Families $150,000 to $199,999 Margin of Error","Families $200,000 or More","Families $200,000 or More Margin of Error",Families Median Income (Dollars),Families Median Income (Dollars) Margin of Error,Families Mean Income (Dollars),Families Mean Income (Dollars) Margin of Error,Families Family Income in the Past 12 Months,Married-Couple Families,Married-Couple Families Margin of Error,"Married-Couple Families Less Than $10,000","Married-Couple Families Less Than $10,000 Margin of Error","Married-Couple Families $10,000 to $14,999","Married-Couple Families $10,000 to $14,999 Margin of Error","Married-Couple Families $15,000 to $24,999","Married-Couple Families $15,000 to $24,999 Margin of Error","Married-Couple Families $25,000 to $34,999","Married-Couple Families $25,000 to $34,999 Margin of Error","Married-Couple Families $35,000 to $49,999","Married-Couple Families $35,000 to $49,999 Margin of Error","Married-Couple Families $50,000 to $74,999","Married-Couple Families $50,000 to $74,999 Margin of Error","Married-Couple Families $75,000 to $99,999","Married-Couple Families $75,000 to $99,999 Margin of Error","Married-Couple Families $100,000 to $149,999","Married-Couple Families $100,000 to $149,999 Margin of Error","Married-Couple Families $150,000 to $199,999","Married-Couple Families $150,000 to $199,999 Margin of Error","Married-Couple Families $200,000 or More","Married-Couple Families $200,000 or More Margin of Error",Married-Couple Families Median Income (Dollars),Married-Couple Families Median Income (Dollars) Margin of Error,Married-Couple Families Mean Income (Dollars),Married-Couple Families Mean Income (Dollars) Margin of Error,Nonfamily Households,Nonfamily Households Margin of Error,"Nonfamily Households Less Than $10,000","Nonfamily Households Less Than $10,000 Margin of Error","Nonfamily Households $10,000 to $14,999","Nonfamily Households $10,000 to $14,999 Margin of Error","Nonfamily Households $15,000 to $24,999","Nonfamily Households $15,000 to $24,999 Margin of Error","Nonfamily Households $25,000 to $34,999","Nonfamily Households $25,000 to $34,999 Margin of Error","Nonfamily Households $35,000 to $49,999","Nonfamily Households $35,000 to $49,999 Margin of Error","Nonfamily Households $50,000 to $74,999","Nonfamily Households $50,000 to $74,999 Margin of Error","Nonfamily Households $75,000 to $99,999","Nonfamily Households $75,000 to $99,999 Margin of Error","Nonfamily Households $100,000 to $149,999","Nonfamily Households $100,000 to $149,999 Margin of Error","Nonfamily Households $150,000 to $199,999","Nonfamily Households $150,000 to $199,999 Margin of Error","Nonfamily Households $200,000 or More","Nonfamily Households $200,000 or More Margin of Error",Nonfamily Households Median Income (Dollars),Nonfamily Households Median Income (Dollars) Margin of Error,Nonfamily Households Mean Income (Dollars),Nonfamily Households Mean Income (Dollars) Margin of Error,Nonfamily Households Nonfamily Income in the Past 12 Months,ClosestMarket
Atlanta,2011.0,0,1,2372940,482000000,1878547.0,78330.0,1472.3,831.8000000000002,1074.2,700.3000000000002,2107.1000000000004,897.7999999999997,2153.4999999999995,961.9,2981.7,1063.2999999999995,4116.0,1088.9,2633.3,1011.1,2634.5999999999995,917.6999999999998,937.7,755.6,889.2,727.5,11811875.0,1354054.0,15009158.0,1290879.0,6406.6,1282650.0,72974.0,1033.7,905.9,755.4,802.7000000000002,1821.1,1108.3000000000002,1943.0,1137.9,2831.3,1248.1,4089.9,1266.6,2936.5,1255.6999999999998,3171.5000000000005,1182.4,1175.5,976.5,1242.6,965.3,13968288.0,1925310.0,17381602.0,1772040.0,6655.8,925906.0,67892.0,375.0,1043.2,396.8,1065.3000000000002,1222.8000000000002,1236.9,1601.0,1351.0,2572.0,1484.3000000000002,4306.4,1556.5,3443.0,1586.2,4025.4,1538.6,1488.7,1266.4,1569.9,1252.3000000000002,16807522.0,2413034.0,78550.0,10000.0,595897.0,67778.0,2710.0999999999995,1736.1000000000004,1994.1,1596.5,3008.0,1798.1999999999998,2747.6,1762.4,3294.0,1871.9,3758.3,1775.6,1590.3000000000002,1584.6999999999998,1167.1,1483.3999999999996,335.5,1395.2999999999995,296.0,1421.8000000000002,7542507.0,1837787.0,9568051.0,1635744.0,5603.600000000001,Cincinnati
Baltimore,2021.0,0,1,793229,1375000000,1124647.0,62658.0,612.5999999999999,948.0,369.5,911.9,737.8,1003.7999999999998,865.7000000000002,940.2,1454.0,1047.0,2258.3,1207.8000000000002,2078.4,1187.6,3153.2000000000003,1322.3000000000002,2060.9,1131.1,3006.4,1250.3000000000002,17490486.0,2760346.0,21550343.0,2832117.0,5603.0,725694.0,56364.0,400.7,1147.9,221.1,1108.0,437.3,1139.2,632.3999999999999,1154.2,1229.5,1157.8000000000002,2042.9,1369.3,2111.7,1353.9,3431.2,1557.9,2440.7,1415.4,3654.3,1512.6999999999998,19696738.0,2919153.0,24178554.0,3193523.0,5761.1,518864.0,50100.0,145.0,1146.6999999999998,126.10000000000002,1124.4,263.1,1121.4,461.7,1151.9,874.3000000000001,1150.9,1784.4,1354.8,2013.6000000000004,1409.1,3801.8,1662.6000000000004,2776.8,1518.1999999999998,4252.3,1620.7999999999995,22569147.0,3441030.0,499141.0,30751.0,398953.0,47473.0,1223.4,1909.8,718.4,1795.5,1499.1,1981.8,1604.1999999999998,1856.2,1931.2,2066.4,2998.2000000000003,2138.4,2027.2,2101.2,2401.3,2117.9,979.3,1841.6,816.6999999999999,1827.1,9198555.0,2779534.0,12338421.0,3102510.0,5191.900000000001,Washington DC
Baltimore,2020.0,0,1,0,1400000000,1098301.0,63698.0,660.0999999999999,751.1999999999999,379.69999999999993,794.1000000000001,778.7,844.5999999999999,919.2,801.2,1526.4,965.4,2270.3,1091.3000000000002,2101.0,1004.6,3260.8,1173.1999999999998,1970.6,1056.8000000000002,2632.4,1075.2,16511681.0,2581376.0,20466363.0,2702250.0,5665.299999999999,710260.0,55840.0,412.0,1021.6,219.1,974.7,495.7000000000001,975.7,693.4,1001.4,1248.8000000000002,1076.7,2092.5999999999995,1292.3000000000002,2234.4,1169.6,3539.8,1434.1,2332.4,1337.4,3233.1,1346.2,18911214.0,2835936.0,23179299.0,3180204.0,5790.4,507084.0,48955.0,149.6,1025.0,138.5,992.6,324.0,960.3,472.1,959.5,937.2,1083.6,1886.1,1283.0,2146.5,1247.6,3903.8,1539.6,2699.8,1436.6999999999998,3743.400000000001,1479.1,21125257.0,3028694.0,446999.0,29911.0,388041.0,47658.0,1480.5,1907.7,785.0,1930.9,1496.8000000000002,2079.6,1617.1,1994.9,2067.9,2194.2,3018.8,2286.5,1882.5,2198.3,2438.9,2251.0,958.7,1906.5,654.6,1894.0,9025450.0,2794116.0,11844585.0,2987472.0,5293.1,Washington DC
Baltimore,2019.0,0,1,1307807,1400000000,1085453.0,38399.0,677.9,624.9,432.4,678.4,861.2,699.9000000000001,974.9,720.4000000000001,1423.7,792.5,2218.5,901.8,2166.1000000000004,868.1999999999999,3219.5,983.5,1926.3,895.4000000000001,2498.8,883.1000000000001,15992698.0,2474004.0,20003581.0,2529419.0,5658.200000000001,706158.0,39277.0,359.0,818.8999999999999,262.3,772.9,554.1999999999999,791.0999999999999,709.3,812.0999999999999,1180.1999999999998,868.2,2043.0,1058.1999999999998,2285.1,980.9,3506.7,1155.0,2307.6,1085.6,3092.6,1080.0,18508002.0,2668527.0,22795580.0,3057906.0,5695.699999999999,505905.0,36895.0,118.6,870.8,120.6,850.1000000000001,343.9,826.8,486.8,862.4999999999999,945.3,924.5,1871.2,1113.9,2274.4,1138.4,3875.500000000001,1323.6999999999998,2670.3,1270.8000000000002,3594.6000000000004,1269.3000000000002,20609971.0,2827310.0,430820.0,25694.0,379295.0,36288.0,1552.3000000000002,1865.3,842.1999999999999,1828.2,1610.1999999999998,1990.1000000000004,1746.7000000000005,1951.4,2036.5,2046.1,2786.0,2136.3,1963.2,2016.1,2295.8,2108.3,975.9999999999998,1816.6,590.7,1762.1,8433565.0,2293596.0,11593284.0,2868646.0,5425.900000000001,Washington DC
Baltimore,2018.0,0,1,1564192,1300000000,1079334.0,37168.0,682.1999999999999,563.0999999999999,471.8,620.0,868.9000000000001,634.5,1023.6,637.2,1503.4,754.5,2347.0,866.6999999999999,2048.9,794.9,3225.1,912.1,1784.6,765.4,2343.4,820.6,15102272.0,2225317.0,19122119.0,2436585.0,5651.9,704981.0,38616.0,392.19999999999993,820.7,312.8,787.9,571.0999999999999,820.8,787.5,785.9,1228.9,876.1,2157.7,1061.5,2223.9,945.9,3567.2000000000003,1153.3000000000002,2136.4,1029.8,2922.5,1069.8,18019415.0,2722705.0,21943722.0,3052888.0,5665.0,503461.0,35898.0,129.2,893.4,132.3,879.2,358.40000000000003,868.0,579.6,837.9,980.8,936.9,2038.2,1173.1999999999998,2254.4,1151.9,3945.0,1347.6,2477.3,1218.1999999999998,3404.9,1259.0,20313901.0,3003535.0,417663.0,25833.0,374353.0,36046.0,1516.2,1612.3000000000002,931.4,1614.8000000000002,1681.1999999999998,1717.4,1716.4,1720.5,2196.8,1765.7,2931.7,1905.0,1772.0,1683.6999999999998,2201.2,1844.2000000000005,804.0,1605.7,547.9,1492.5,8313212.0,2214056.0,11104080.0,2513944.0,5469.200000000001,Washington DC
Baltimore,2017.0,0,1,2028424,1200000000,1075547.0,36919.0,687.1999999999999,630.3,473.4,650.9,886.1,703.6999999999999,1035.4,714.1999999999999,1689.5,854.1,2494.4,941.1,2061.4,883.5999999999999,3162.4,992.9,1705.4,817.3,2204.3,870.0,14811446.0,2160949.0,19131509.0,3020561.0,5647.5,703049.0,38434.0,407.9,866.1000000000001,314.6,826.2,581.0999999999999,883.4,800.7,861.7,1439.3,969.1,2309.9,1127.3,2247.4,1092.1,3519.2,1189.4,2066.6,1051.0,2711.6,1086.6,17194574.0,2563197.0,21921021.0,3693537.0,5700.1,499788.0,35798.0,137.79999999999998,933.1,136.2,912.4,356.0,929.8,588.0,923.3,1193.8000000000002,1068.6,2183.4,1238.6000000000004,2354.9999999999995,1236.3000000000002,3926.1,1387.2,2384.8,1218.7000000000005,3139.9,1263.7,19308585.0,2801393.0,446692.0,25567.0,372498.0,35401.0,1551.6999999999998,1631.8,958.9,1582.0,1710.6999999999998,1713.9,1741.3000000000002,1746.0,2356.5,1812.1,2981.5,1923.8,1656.2,1687.5,2089.2000000000003,1830.6,648.5,1545.9,605.5,1515.7,7994791.0,2199274.0,10782499.0,2634089.0,5392.3,Washington DC
Baltimore,2016.0,0,1,2172344,1200000000,1075739.0,36010.0,701.7,665.6999999999999,520.9000000000001,633.3,927.4,740.7,1056.7,794.1999999999999,1686.9,837.0,2598.8,921.7,2074.0,876.2,3156.3,959.8,1653.7000000000005,846.0,2023.3,876.7,14190502.0,1751446.0,18188427.0,2709774.0,5462.9,702065.0,37553.0,439.5,873.6999999999999,321.4,855.1999999999999,620.5,905.8,810.7,943.2,1464.6,942.7,2454.3,1092.1999999999998,2249.1000000000004,1057.1,3558.7000000000003,1172.0,2025.0,1034.7,2458.0,1083.6,16541220.0,2256717.0,20736319.0,3388174.0,5499.5,496928.0,35369.0,154.39999999999998,959.9,141.5,950.7,385.5,979.0,563.9000000000001,973.3,1199.6999999999998,1045.0,2325.2,1217.0,2382.9,1219.3,4003.2,1371.6,2343.5,1244.8000000000002,2901.0,1258.6999999999998,18686417.0,2750067.0,1104002.0,66640.0,373674.0,35089.0,1541.2,1728.4,1190.9,1582.4,1778.0,1808.4,1751.3000000000002,1845.0,2336.7000000000003,1999.2,2951.3,2031.4,1590.3000000000002,1797.5,2027.2,1846.6,592.4,1616.2000000000005,539.4,1717.1999999999998,7496595.0,1884065.0,10235914.0,2424319.0,5205.300000000001,Washington DC
Baltimore,2015.0,0,1,2281202,1000000000,1071119.0,36293.0,714.2,697.6999999999999,519.6,634.3,1015.8,793.5999999999999,1044.6,804.5,1661.0,864.7,2669.1,972.7,2126.8,899.1000000000001,3097.7,1032.0,1602.0,885.2,1947.6,937.2,14124460.0,1942027.0,18467806.0,2993241.0,5231.9,699966.0,38432.0,460.69999999999993,892.5,319.9,885.3999999999999,703.7,923.0,845.0999999999999,949.2,1485.6,984.6,2515.8,1085.9,2276.8,1080.2,3519.4,1223.6,1894.8,1089.6,2376.8,1119.6999999999998,16388037.0,2333245.0,20941452.0,3503700.0,5269.799999999999,493721.0,36319.0,151.20000000000002,982.2,137.8,969.8,454.7000000000001,1029.5,590.8,975.0,1250.0,1089.2,2367.4,1233.0,2434.9,1253.4,3997.1,1456.1,2224.1000000000004,1297.4,2793.3,1319.5,10140187.0,1253081.0,657187.0,51225.0,371153.0,35529.0,1437.0,1625.0,1079.8000000000002,1487.8000000000002,1941.4,1747.8000000000002,1646.4,1716.5,2326.4,1872.2,2909.9000000000005,2028.6,1691.9,1713.2999999999995,1910.1,1790.4999999999998,698.8,1537.5,558.6,1639.6999999999998,7156175.0,1988426.0,10220949.0,2474351.0,4989.8,Washington DC
Baltimore,2014.0,0,1,2464473,1000000000,1067375.0,37104.0,705.6999999999999,751.0,502.3,704.5,987.4,832.3000000000001,1085.9,838.5999999999999,1681.4,915.8000000000002,2708.5,1017.2,2159.0,911.5,3062.3,1066.9,1600.9,897.6,1904.9,968.1,14244195.0,1927002.0,18083948.0,2919180.0,4906.8,697999.0,38705.0,472.1,917.7,257.79999999999995,901.9,724.4000000000001,969.9,888.5,984.1,1546.0,1059.0,2479.3,1127.1,2362.1000000000004,1096.3,3516.5,1272.4,1870.4,1160.8,2281.7,1152.3,16290789.0,2259525.0,20157939.0,3358057.0,4978.700000000001,492432.0,36333.0,157.89999999999998,1013.1,139.10000000000002,1011.0,432.4,1083.3,640.0,1031.6,1291.3,1183.3,2322.5,1246.4,2532.8,1277.4,4018.9,1501.5,2207.8,1366.1,2656.5,1345.5,18290369.0,2503764.0,876234.0,66137.0,369376.0,35502.0,1351.8000000000002,1698.0,1096.7,1588.6999999999998,1879.6,1790.1,1717.0,1833.9,2243.7,1863.4,3000.1,2096.6,1635.1000000000004,1723.5,1811.2,1809.9,776.7,1557.4,588.8,1674.7000000000005,7809242.0,3209861.0,10093040.0,2434977.0,4415.8,Washington DC
Baltimore,2013.0,0,1,2357561,620000000,1063283.0,37261.0,706.9,765.2,488.8,677.1,1006.2,843.2,1098.7,878.2,1681.1,899.2,2747.5,1059.8,2151.4,944.7,3076.0,1066.5,1537.1,926.6,1904.0,985.6,14123600.0,2269983.0,17757235.0,2660546.0,4667.5,694924.0,39856.0,458.3,929.4,265.1,900.7,721.9,961.8,882.3999999999999,999.7,1544.0,1032.6,2562.3,1181.3,2373.1000000000004,1151.0,3548.8,1300.2,1781.4,1147.8,2261.8,1166.0,16157583.0,2652025.0,19673564.0,2978264.0,4767.799999999999,492775.0,37772.0,147.0,1039.3,138.7,1034.6,432.5,1097.4,614.8,1049.1,1272.2999999999995,1179.3,2421.8,1298.4,2512.9,1350.1999999999998,4078.6,1509.3000000000002,2105.2,1360.1999999999998,2676.2000000000003,1372.2,18292351.0,2930659.0,612122.0,49284.0,368359.0,36185.0,1352.1,1715.5000000000002,1115.3,1592.8000000000002,1861.9,1816.4,1829.7,1826.8,2283.7,1958.3,2924.7000000000003,2076.7000000000003,1573.1999999999998,1785.3,1769.6,1871.0,676.2,1584.2000000000005,615.0,1705.1999999999998,7575110.0,2781740.0,9858207.0,2405241.0,4098.7,Washington DC
Baltimore,2012.0,0,1,2102240,618000000,1060356.0,36935.0,713.8000000000001,843.8,484.9,729.1,1011.0,875.0,1099.6999999999998,910.1,1637.8,951.1,2744.9,1109.8000000000002,2255.7,1014.2,3149.3,1150.9,1475.3000000000002,945.1,1826.4,968.8,13962623.0,2196161.0,17278969.0,2421308.0,4414.9,693714.0,38875.0,477.6,976.8,250.6,938.5,736.0,1000.3,914.8000000000002,1047.2,1468.8000000000002,1054.3,2556.7,1216.0,2448.0,1201.6,3612.3,1358.5,1738.2,1185.1999999999998,2196.6,1164.0,16090400.0,2853671.0,19209236.0,2758996.0,4431.8,493332.0,36248.0,164.99999999999997,1100.0,132.2,1106.2,417.1,1135.1,666.6,1139.6,1182.1,1236.7,2428.9,1388.8000000000002,2622.4,1401.5,4123.1,1598.7999999999995,2066.0,1409.5,2596.2,1370.9,18285952.0,2953074.0,404898.0,21806.0,366642.0,36070.0,1293.6999999999998,1974.3,1210.2,1827.2,1889.1,1979.9,1806.6,2015.1,2315.7,2144.3,2915.1000000000004,2226.2,1689.1,2047.8,1859.3,2006.8,666.4,1785.0,454.1,1876.3,7569954.0,2924634.0,9463631.0,2162996.0,4043.4,Washington DC
Baltimore,2011.0,0,1,1755461,411000000,1054800.0,37406.0,710.3,852.5,545.0,792.4000000000001,964.3,859.7,1082.4,944.4,1632.1,976.3,2914.3,1099.3999999999996,2302.7,1051.0,3020.8,1112.9,1498.4,951.2,1729.7,935.4,13809033.0,2576534.0,17194920.0,2585401.0,4251.7,692321.0,39559.0,453.3,954.6,251.8,912.8,710.8,1006.9,897.4,1030.6,1497.1999999999998,1082.0,2647.5,1232.9,2471.6000000000004,1185.1,3525.8,1315.7000000000005,1762.5,1134.4,2083.4,1075.4,15758860.0,2797916.0,19218035.0,3000950.0,4293.8,493606.0,37586.0,154.1,1115.2999999999995,125.7,1109.6,401.8,1149.9,680.1999999999999,1160.8000000000002,1232.7000000000005,1263.6,2563.7,1383.6,2627.7,1375.6,4003.8,1607.8,2080.3,1385.0,2430.8,1301.1,17829503.0,2706103.0,493990.0,32044.0,362479.0,36299.0,1298.6,1990.6,1271.3,1908.2,1871.1,2029.4,1762.5000000000002,2062.6,2352.1000000000004,2115.1,3052.6,2248.5,1833.4,2138.7,1665.6,1939.0,567.8000000000001,1819.1,425.8,1893.7,7499651.0,2827913.0,9424885.0,2141923.0,3814.4,Washington DC
Boston,2021.0,0,1,1725323,3900000000,3490136.0,199916.0,2655.3,3753.500000000001,2096.3,3739.6,4208.6,4192.2,4157.799999999999,4227.5,6277.0,4573.0,9909.0,5285.1,8986.2,5203.6,13677.8,5747.200000000001,8011.1,4832.0,10820.3,4944.700000000001,67099291.0,10913949.0,86380618.0,11750768.0,26454.1,2211995.0,163643.0,1430.4,4418.1,859.9000000000001,4285.6,1947.0,4481.3,3115.4,4731.4,4946.599999999999,5119.699999999999,9116.3,6147.7,9228.4,6019.4,15803.3,6912.9,10136.1,6142.499999999999,13717.100000000002,6188.199999999999,81561845.0,13298418.0,100291087.0,14479894.0,27081.4,1667391.0,162981.0,614.0,4687.7,495.3,4653.4,1169.3,4642.0,2136.3,4786.800000000001,3838.3,5250.700000000001,8410.6,6403.0,9066.4,6514.4000000000015,17104.7,7640.1,11397.1,6881.1,15768.3,6931.699999999999,90001089.0,14044851.0,1351965.0,137738.0,1278141.0,188276.0,5231.700000000001,7088.3,4507.4,7066.099999999999,8298.5,8029.8,6965.200000000001,7616.5,8859.3,8023.4,12084.9,8739.7,8458.7,7952.900000000001,8474.9,8086.900000000001,3165.8,6680.5,3653.3,6689.4,35261159.0,11288960.0,48864656.0,11784413.0,23348.0,Philadelphia
Boston,2020.0,0,1,0,3500000000,3407204.0,196145.0,2706.6,3440.1,2245.7,3333.9,4405.9,3849.1,4385.5,3751.9,6390.6,4256.5,10347.5,5022.5,9236.2,4797.9,13701.1,5286.3,7361.4,4249.0,9619.6,4320.1,63620496.0,10497403.0,81356155.0,11323614.0,25774.9,2165076.0,160045.0,1595.3,4031.5,849.9,3849.9,2284.0000000000005,4180.299999999999,3175.3,4193.2,5307.0,4850.099999999999,9632.5,5747.4,9701.6,5788.6,15875.8,6516.7,9251.9,5433.8,12229.5,5539.4,76501563.0,12497199.0,94230915.0,14095851.0,26018.2,1632865.0,159332.0,673.6,4248.299999999999,490.9,4200.0,1332.3000000000002,4281.7,2263.6000000000004,4363.9,4261.8,5008.6,8890.2,6077.0,9603.9,6232.7,17389.0,7238.700000000001,10559.2,6174.799999999999,14135.2,6321.1,84511191.0,13220952.0,556067.0,136178.0,1242128.0,183425.0,5414.700000000001,6805.0,4865.4,6708.799999999999,8698.6,7672.5,7127.200000000001,7237.9,9095.0,7720.0,12249.6,8369.099999999999,7965.6,7385.8,7883.299999999999,7346.9000000000015,3013.9,6200.8,3084.7,6140.6,33196241.0,10523927.0,46486015.0,11688811.0,23508.0,Philadelphia
Boston,2019.0,0,1,2915502,3300000000,3365258.0,142437.0,2820.2000000000003,3183.2,2389.9999999999995,3149.6000000000004,4554.699999999999,3587.2,4602.0,3657.0,6489.0,4007.6,10625.8,4619.200000000001,9489.0,4385.5,13366.1,4934.200000000001,7097.200000000001,3864.1,8968.3,3913.2999999999993,61625904.0,8716927.0,78424582.0,9738420.0,25338.6,2146303.0,126619.0,1567.3000000000002,3745.5,893.1,3578.4,2436.5,3849.0,3465.3,4081.9,5511.6,4553.6,10162.6,5337.5,9826.1,5249.0,15665.9,6109.7,8856.4,4928.1,11514.8,5001.8,74167081.0,10443421.0,91385706.0,12436867.0,25490.5,1620369.0,131626.0,631.0999999999999,3835.8,505.6,3815.0,1486.0,3892.0,2394.7,4035.1,4523.5,4614.300000000001,9367.0,5572.8,10002.9,5578.8,17257.600000000002,6605.5,10152.7,5489.2,13181.3,5593.4,81902166.0,10927297.0,872827.0,149311.0,1218955.0,148778.0,5603.7,6678.7,5204.599999999999,6617.800000000001,9166.9,7672.0,7422.0,7243.400000000001,9089.0,7551.7,12157.4,8297.5,8121.4,7219.300000000001,7484.4,7025.700000000001,2842.4,6066.9,2711.2,5981.400000000001,31424862.0,8817049.0,44825887.0,10335568.0,23445.6,Philadelphia
Boston,2018.0,0,1,2895575,3200000000,3344669.0,138030.0,2945.3,2950.3,2485.9,2965.1000000000004,4714.2,3458.0,4720.099999999999,3470.2,6839.8,3850.1,11062.4,4559.200000000001,9290.4,4215.6,13274.0,4707.799999999999,6694.099999999999,3555.3,8173.3,3571.8,59298661.0,8418531.0,75431260.0,9275723.0,24574.2,2136944.0,123695.0,1664.4,3562.0,1004.7,3451.7000000000003,2661.8,3767.1,3571.6,3946.6,5985.6,4438.6,10640.5,5362.6,9892.5,5061.400000000001,15534.6,5868.4,8350.3,4661.799999999999,10493.4,4673.0,70306256.0,9828533.0,87171290.0,11409552.0,24829.5,1608817.0,128546.0,680.6,3915.6,542.2,3965.400000000001,1612.7,4036.7,2548.6,4197.6,5043.200000000001,4736.4,10075.1,5819.2,10325.1,5756.5,17123.5,6636.1,9677.7,5497.0,12074.0,5536.4,78135697.0,10284852.0,578219.0,61604.0,1207725.0,144387.0,5790.8,6601.6,5448.4,6578.3,9377.6,7623.0,7727.800000000001,7233.900000000001,9280.3,7439.799999999999,12289.0,8321.9,7558.5,7064.200000000001,7300.9,6947.599999999999,2540.9,5999.1,2385.0,5937.6,30339438.0,8589187.0,42602023.0,9519949.0,22315.7,Philadelphia
Boston,2017.0,0,1,2917678,2800000000,3325328.0,137505.0,3144.1000000000004,3097.2,2648.4,3085.1000000000004,4984.799999999999,3568.0,4921.700000000001,3637.3,7041.4,3951.4,11373.5,4697.0,9504.8,4336.400000000001,12889.1,4705.0,6288.1,3555.3,7403.599999999999,3597.0,56449941.0,7881444.0,72120578.0,8779790.0,23742.300000000003,2134300.0,123746.0,1690.1999999999998,3587.2,1116.8,3483.7,2961.1000000000004,3820.7,3804.5,4102.3,6183.5,4478.7,11102.9,5342.6,10306.9,5084.2,15281.7,5837.3,7791.599999999999,4540.1,9458.7,4553.4,67901385.0,10018333.0,83954885.0,11177113.0,23731.6,1602810.0,127759.0,676.7,3750.8,594.4000000000001,3765.5,1859.9,3844.8,2727.9,4093.4,5177.0,4598.499999999999,10693.3,5718.2,10843.0,5622.7,16950.300000000003,6456.1,9081.1,5200.200000000001,10896.2,5167.0,75280106.0,10194037.0,645198.0,45580.0,1191028.0,143604.0,6304.5,6778.5,5626.6,6939.4,9760.5,7839.6,7990.200000000001,7420.0,9437.600000000002,7789.500000000001,12278.5,8514.5,7248.200000000001,7153.5,6659.6,7053.0,2285.2,6188.5,2209.5,6082.4,29023559.0,8286407.0,40924492.0,9339690.0,21732.6,Philadelphia
Boston,2016.0,0,1,2955434,2700000000,3292386.0,135408.0,3194.4,3047.1000000000004,2673.6,2969.4,5143.599999999999,3479.1000000000004,5226.2,3538.2,7383.0,3975.8,11643.5,4552.8,9574.6,4231.3,12418.8,4500.9,6040.0,3393.7,6701.900000000001,3442.5,54377616.0,7624105.0,69199610.0,8553539.0,22450.2,2108638.0,121294.0,1776.3,3569.0,1212.4,3470.8,3202.4,3909.4,4190.9,4084.9,6510.4,4566.200000000001,11335.6,5285.2,10605.6,5231.9,14915.4,5691.700000000001,7475.9,4430.1,8576.1,4458.9,64912970.0,9557664.0,80275386.0,10775604.0,22831.9,1576409.0,125201.0,703.1000000000001,3801.8,605.0999999999999,3825.8,1993.2,4028.7,3051.3,4209.200000000001,5588.299999999999,4819.5,11077.4,5777.700000000001,11439.6,5819.9,16691.9,6422.8,8660.099999999999,5159.5,9893.3,5178.699999999999,72337452.0,9912413.0,994175.0,93849.0,1183748.0,141330.0,6434.4,6678.5,5768.6,6705.7,9848.6,7575.8,8018.099999999999,7263.4,9710.4,7667.1,12286.3,8138.800000000001,7019.9,6837.700000000001,6289.299999999999,6673.1,2090.3,5838.4,2035.8,5805.3,27827528.0,7847061.0,39418214.0,8962432.0,20428.3,Philadelphia
Boston,2015.0,0,1,2880694,2300000000,3280361.0,135979.0,3274.6,3000.4,2809.6000000000004,2895.0,5376.7,3444.3,5490.3,3517.9000000000005,7391.599999999999,3918.8,11854.1,4493.799999999999,9674.6,4163.7,12119.1,4253.4,5751.199999999999,3326.8,6155.6,3304.7,52206991.0,6923793.0,67038307.0,8172143.0,21508.4,2101570.0,121153.0,1829.6,3476.8,1287.7,3369.3,3416.2,3843.3,4360.0,4012.4,6803.5,4497.8,11577.0,5211.7,10784.2,5166.9,14498.1,5461.1,7125.5,4291.3,8022.799999999999,4269.099999999999,62907383.0,8979392.0,77171952.0,9859960.0,21928.4,1571043.0,124766.0,688.1,3608.0,625.2,3595.6,2158.2,3895.6,3352.5,4114.699999999999,5766.5,4653.6,11381.0,5597.099999999999,11633.3,5736.900000000001,16356.4,6130.9,8312.0,4962.299999999999,9229.1,4910.1,29366347.0,4130519.0,893755.0,74619.0,1178791.0,141678.0,6570.1,6655.799999999999,6138.5,6649.0,10197.3,7586.599999999999,8369.4,7253.5,9447.5,7552.800000000001,12099.6,8017.200000000001,6703.4,6700.4,6068.2,6518.400000000001,1995.5,5777.8,1810.5,5712.9,27447810.0,8061050.0,38812059.0,8907405.0,19682.2,Philadelphia
